"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PE","scn_condition","exp"
"11653","0.3",253,0,"Correct","1",221,0.385551128569863,"Weak","Experiment2"
"11661","0.3",261,1,"Correct","1",221,0.295814107171129,"Weak","Experiment2"
"11663","0.9",263,0,"Incorrect","1",221,0.963436162570382,"Strong","Experiment2"
"11664","0.7",264,1,"Incorrect","1",221,0.645522242158969,"Weak","Experiment2"
"11665","0.9",265,1,"Incorrect","1",221,0.88578833110336,"Strong","Experiment2"
"11667","0.9",267,1,"Incorrect","1",221,0.829356995722435,"Strong","Experiment2"
"11670","0.5",270,1,"Correct","1",221,0.557990075819759,"Flat","Experiment2"
"11677","0.7",277,1,"Incorrect","1",221,0.749946519453639,"Weak","Experiment2"
"11681","0.3",281,1,"Correct","1",221,0.310495182045771,"Weak","Experiment2"
"11684","0.3",284,1,"Correct","1",221,0.373741404054188,"Weak","Experiment2"
"11687","0.7",287,1,"Incorrect","1",221,0.656380165678906,"Weak","Experiment2"
"11693","0.9",293,1,"Incorrect","1",221,0.868118208325507,"Strong","Experiment2"
"11701","0.5",301,0,"Incorrect","1",221,0.471672436123346,"Flat","Experiment2"
"11706","0.9",306,0,"Incorrect","1",221,0.970904966808084,"Strong","Experiment2"
"11707","0.7",307,1,"Incorrect","1",221,0.714529078516019,"Weak","Experiment2"
"11709","0.9",309,1,"Incorrect","1",221,0.855771387277945,"Strong","Experiment2"
"11711","0.7",311,0,"Incorrect","1",221,0.603479414738692,"Weak","Experiment2"
"11714","0.9",314,0,"Incorrect","1",221,0.819781377304788,"Strong","Experiment2"
"11719","0.9",319,0,"Incorrect","1",221,0.916573871927236,"Strong","Experiment2"
"11722","0.1",322,1,"Correct","1",221,0.157297108112173,"Strong","Experiment2"
"11724","0.5",324,1,"Incorrect","1",221,0.542166482481416,"Flat","Experiment2"
"11729","0.5",329,1,"Correct","1",221,0.501529252943825,"Flat","Experiment2"
"11730","0.7",330,0,"Incorrect","1",221,0.590719535861809,"Weak","Experiment2"
"11732","0.9",332,1,"Incorrect","1",221,0.867035788997811,"Strong","Experiment2"
"11733","0.5",333,1,"Correct","1",221,0.538891337876087,"Flat","Experiment2"
"11734","0.1",334,0,"Incorrect","1",221,0.161800344244765,"Strong","Experiment2"
"11735","0.9",335,0,"Incorrect","1",221,0.797157315015307,"Strong","Experiment2"
"11741","0.3",341,0,"Correct","1",221,0.456889317476747,"Weak","Experiment2"
"11742","0.5",342,1,"Correct","1",221,0.633426107347676,"Flat","Experiment2"
"11743","0.5",343,1,"Incorrect","1",221,0.582375331446838,"Flat","Experiment2"
"11745","0.1",345,0,"Correct","1",221,0.207576203857172,"Strong","Experiment2"
"11752","0.5",352,1,"Incorrect","1",221,0.464561023387602,"Flat","Experiment2"
"11753","0.1",353,1,"Correct","1",221,0.115613217172503,"Strong","Experiment2"
"11756","0.9",356,1,"Incorrect","1",221,0.863631952668465,"Strong","Experiment2"
"11757","0.1",357,0,"Incorrect","1",221,0.106295406661405,"Strong","Experiment2"
"11760","0.1",360,1,"Incorrect","1",221,0.0898521597092017,"Strong","Experiment2"
"11762","0.1",362,1,"Correct","1",221,0.0826105534408276,"Strong","Experiment2"
"11764","0.3",364,0,"Correct","1",221,0.315409501706504,"Weak","Experiment2"
"11768","0.7",368,1,"Incorrect","1",221,0.710010826887208,"Weak","Experiment2"
"11772","0.1",372,0,"Correct","1",221,0.0759525821292077,"Strong","Experiment2"
"11774","0.5",374,1,"Correct","1",221,0.572880124714945,"Flat","Experiment2"
"11781","0.5",381,1,"Correct","1",221,0.430024780575537,"Flat","Experiment2"
"11782","0.9",382,1,"Correct","1",221,0.945728654574228,"Strong","Experiment2"
"11790","0.5",390,1,"Correct","1",221,0.604632930008721,"Flat","Experiment2"
"11791","0.1",391,1,"Correct","1",221,0.101415672331659,"Strong","Experiment2"
"11794","0.3",394,1,"Correct","1",221,0.319228807542094,"Weak","Experiment2"
"11795","0.9",395,1,"Incorrect","1",221,0.903312197721182,"Strong","Experiment2"
"11797","0.1",397,1,"Correct","1",221,0.155829972261206,"Strong","Experiment2"
"11798","0.7",398,0,"Incorrect","1",221,0.699844669508397,"Weak","Experiment2"
"11804","0.9",404,1,"Incorrect","1",221,0.921181873403247,"Strong","Experiment2"
"11805","0.5",405,0,"Correct","1",221,0.435146231818631,"Flat","Experiment2"
"11807","0.5",407,1,"Incorrect","1",221,0.444097268911229,"Flat","Experiment2"
"11808","0.3",408,1,"Correct","1",221,0.269846070493138,"Weak","Experiment2"
"11812","0.1",412,1,"Correct","1",221,0.0865366487348954,"Strong","Experiment2"
"11813","0.9",413,1,"Incorrect","1",221,0.920437744979745,"Strong","Experiment2"
"11814","0.3",414,1,"Correct","1",221,0.35655908931056,"Weak","Experiment2"
"11820","0.9",420,1,"Correct","1",221,0.880512898728649,"Strong","Experiment2"
"11821","0.7",421,0,"Incorrect","1",221,0.698598413188699,"Weak","Experiment2"
"11829","0.3",429,0,"Correct","1",221,0.328875790892676,"Weak","Experiment2"
"11842","0.7",442,1,"Incorrect","1",221,0.697629849000151,"Weak","Experiment2"
"11843","0.3",443,1,"Correct","1",221,0.20971868801707,"Weak","Experiment2"
"11847","0.5",447,1,"Correct","1",221,0.591694609400028,"Flat","Experiment2"
"11852","0.1",452,1,"Correct","1",221,0.0972391329434531,"Strong","Experiment2"
"11857","0.7",457,1,"Incorrect","1",221,0.822723505732106,"Weak","Experiment2"
"11858","0.7",458,1,"Incorrect","1",221,0.756416366142692,"Weak","Experiment2"
"11863","0.7",463,0,"Incorrect","1",221,0.69687710129287,"Weak","Experiment2"
"11864","0.7",464,0,"Incorrect","1",221,0.719998079635237,"Weak","Experiment2"
"11873","0.5",473,0,"Incorrect","1",221,0.588446709855314,"Flat","Experiment2"
"11875","0.5",475,1,"Correct","1",221,0.458978965793259,"Flat","Experiment2"
"11877","0.3",477,1,"Correct","1",221,0.359287487308466,"Weak","Experiment2"
"11879","0.3",479,1,"Correct","1",221,0.338029936870747,"Weak","Experiment2"
"11880","0.5",480,1,"Incorrect","1",221,0.540147399725424,"Flat","Experiment2"
"11883","0.1",483,0,"Correct","1",221,0.0285104004254055,"Strong","Experiment2"
"11886","0.1",486,0,"Correct","1",221,0.0496474752637912,"Strong","Experiment2"
"11900","0.3",500,1,"Correct","1",221,0.31078652149082,"Weak","Experiment2"
"11901","0.5",501,1,"Correct","1",221,0.488597343559337,"Flat","Experiment2"
"11904","0.3",504,1,"Correct","1",221,0.25672616762001,"Weak","Experiment2"
"11910","0.3",510,1,"Correct","1",221,0.217012205315735,"Weak","Experiment2"
"11912","0.3",512,1,"Correct","1",221,0.19952217556671,"Weak","Experiment2"
"11914","0.7",514,1,"Incorrect","1",221,0.816558250790761,"Weak","Experiment2"
"11915","0.5",515,0,"Correct","1",221,0.53701144663635,"Flat","Experiment2"
"11918","0.7",518,0,"Incorrect","1",221,0.737290245726114,"Weak","Experiment2"
"11921","0.7",521,1,"Incorrect","1",221,0.677868572587249,"Weak","Experiment2"
"11926","0.3",526,1,"Correct","1",221,0.34639885239618,"Weak","Experiment2"
"11928","0.1",528,1,"Correct","1",221,0.0233055990089646,"Strong","Experiment2"
"11931","0.1",531,1,"Correct","1",221,0.0197003658957958,"Strong","Experiment2"
"11935","0.1",535,1,"Correct","1",221,0.0166528402157331,"Strong","Experiment2"
"11938","0.7",538,0,"Incorrect","1",221,0.707186923817594,"Weak","Experiment2"
"11939","0.9",539,0,"Incorrect","1",221,0.991207720709597,"Strong","Experiment2"
"11944","0.7",544,1,"Incorrect","1",221,0.650191418345006,"Weak","Experiment2"
"11947","0.1",547,1,"Correct","1",221,0.0109401523900405,"Strong","Experiment2"
"11954","0.9",554,1,"Incorrect","1",221,0.990752222032282,"Strong","Experiment2"
"11955","0.9",555,1,"Incorrect","1",221,0.941742390043532,"Strong","Experiment2"
"11964","0.3",564,1,"Correct","1",221,0.249252002035176,"Weak","Experiment2"
"11965","0.1",565,1,"Correct","1",221,0.104264027624384,"Strong","Experiment2"
"11966","0.9",566,1,"Incorrect","1",221,0.924685641874571,"Strong","Experiment2"
"11967","0.7",567,1,"Incorrect","1",221,0.770836383888818,"Weak","Experiment2"
"12219","0.1",249,1,"Correct","1",222,0.0996236201140694,"Strong","Experiment2"
"12220","0.5",250,1,"Correct","1",222,0.483492835608375,"Flat","Experiment2"
"12221","0.9",251,0,"Incorrect","1",222,0.902863462195403,"Strong","Experiment2"
"12224","0.3",254,1,"Correct","1",222,0.28317433093245,"Weak","Experiment2"
"12230","0.1",260,0,"Correct","1",222,0.0864386353728546,"Strong","Experiment2"
"12232","0.9",262,1,"Incorrect","1",222,0.891834324089868,"Strong","Experiment2"
"12234","0.9",264,0,"Incorrect","1",222,0.869569871464233,"Strong","Experiment2"
"12241","0.5",271,1,"Incorrect","1",222,0.506482129262668,"Flat","Experiment2"
"12248","0.1",278,1,"Correct","1",222,0.13407301005953,"Strong","Experiment2"
"12252","0.9",282,1,"Incorrect","1",222,0.923825536002054,"Strong","Experiment2"
"12257","0.7",287,1,"Incorrect","1",222,0.72389505550575,"Weak","Experiment2"
"12260","0.7",290,1,"Incorrect","1",222,0.70993120607617,"Weak","Experiment2"
"12261","0.5",291,1,"Correct","1",222,0.502515244412235,"Flat","Experiment2"
"12264","0.1",294,0,"Correct","1",222,0.118152486255968,"Strong","Experiment2"
"12268","0.9",298,1,"Incorrect","1",222,0.910307252654963,"Strong","Experiment2"
"12269","0.5",299,1,"Correct","1",222,0.517890560367196,"Flat","Experiment2"
"12272","0.1",302,1,"Correct","1",222,0.109522605727053,"Strong","Experiment2"
"12278","0.1",308,1,"Correct","1",222,0.106875435229173,"Strong","Experiment2"
"12285","0.7",315,0,"Incorrect","1",222,0.713167232151864,"Weak","Experiment2"
"12289","0.3",319,0,"Correct","1",222,0.307792074221741,"Weak","Experiment2"
"12290","0.3",320,0,"Correct","1",222,0.300108111102191,"Weak","Experiment2"
"12291","0.7",321,1,"Incorrect","1",222,0.707384023526091,"Weak","Experiment2"
"12293","0.3",323,1,"Correct","1",222,0.304636834842984,"Weak","Experiment2"
"12301","0.5",331,0,"Correct","1",222,0.541119239271793,"Flat","Experiment2"
"12302","0.3",332,1,"Correct","1",222,0.294977112316136,"Weak","Experiment2"
"12303","0.5",333,1,"Incorrect","1",222,0.47277725501146,"Flat","Experiment2"
"12314","0.5",344,1,"Correct","1",222,0.514438635201056,"Flat","Experiment2"
"12315","0.3",345,1,"Correct","1",222,0.28961631037088,"Weak","Experiment2"
"12317","0.5",347,0,"Incorrect","1",222,0.49840421499303,"Flat","Experiment2"
"12319","0.1",349,0,"Correct","1",222,0.0851256821990071,"Strong","Experiment2"
"12320","0.5",350,1,"Incorrect","1",222,0.539025527761476,"Flat","Experiment2"
"12321","0.7",351,0,"Incorrect","1",222,0.717613898702363,"Weak","Experiment2"
"12323","0.5",353,1,"Incorrect","1",222,0.514038339339529,"Flat","Experiment2"
"12326","0.3",356,0,"Correct","1",222,0.280432873315824,"Weak","Experiment2"
"12330","0.7",360,1,"Incorrect","1",222,0.699698821630777,"Weak","Experiment2"
"12331","0.9",361,1,"Incorrect","1",222,0.932253090693483,"Strong","Experiment2"
"12339","0.5",369,1,"Incorrect","1",222,0.525568871067868,"Flat","Experiment2"
"12343","0.3",373,0,"Correct","1",222,0.309835974217952,"Weak","Experiment2"
"12345","0.1",375,0,"Correct","1",222,0.0678021264129401,"Strong","Experiment2"
"12346","0.1",376,1,"Correct","1",222,0.0661094608688338,"Strong","Experiment2"
"12347","0.5",377,1,"Incorrect","1",222,0.486342219401938,"Flat","Experiment2"
"12350","0.9",380,0,"Incorrect","1",222,0.935540947642997,"Strong","Experiment2"
"12351","0.7",381,0,"Incorrect","1",222,0.705440900738676,"Weak","Experiment2"
"12352","0.3",382,1,"Correct","1",222,0.26660575737105,"Weak","Experiment2"
"12353","0.9",383,0,"Incorrect","1",222,0.912185368534292,"Strong","Experiment2"
"12354","0.3",384,1,"Correct","1",222,0.312170280049539,"Weak","Experiment2"
"12355","0.7",385,1,"Incorrect","1",222,0.695622984039492,"Weak","Experiment2"
"12362","0.7",392,0,"Incorrect","1",222,0.746539594224596,"Weak","Experiment2"
"12368","0.7",398,1,"Incorrect","1",222,0.686289152786249,"Weak","Experiment2"
"12375","0.5",405,0,"Correct","1",222,0.476905747353855,"Flat","Experiment2"
"12384","0.5",414,0,"Incorrect","1",222,0.475784474826349,"Flat","Experiment2"
"12387","0.3",417,1,"Correct","1",222,0.258681472101341,"Weak","Experiment2"
"12389","0.3",419,0,"Correct","1",222,0.252223544630779,"Weak","Experiment2"
"12391","0.3",421,1,"Correct","1",222,0.245926837934462,"Weak","Experiment2"
"12394","0.5",424,0,"Incorrect","1",222,0.535000102344955,"Flat","Experiment2"
"12396","0.1",426,1,"Correct","1",222,0.0655243452405596,"Strong","Experiment2"
"12397","0.1",427,0,"Correct","1",222,0.063888544014897,"Strong","Experiment2"
"12402","0.9",432,1,"Incorrect","1",222,0.911917963028236,"Strong","Experiment2"
"12405","0.1",435,0,"Correct","1",222,0.0592221123596169,"Strong","Experiment2"
"12410","0.3",440,1,"Correct","1",222,0.239787327170339,"Weak","Experiment2"
"12414","0.5",444,1,"Incorrect","1",222,0.522709926227165,"Flat","Experiment2"
"12420","0.1",450,0,"Correct","1",222,0.0521897719273416,"Strong","Experiment2"
"12421","0.1",451,0,"Correct","1",222,0.0508868654645244,"Strong","Experiment2"
"12422","0.9",452,0,"Incorrect","1",222,0.950383514217888,"Strong","Experiment2"
"12423","0.3",453,1,"Correct","1",222,0.284279111333557,"Weak","Experiment2"
"12428","0.5",458,1,"Correct","1",222,0.50306298216966,"Flat","Experiment2"
"12430","0.3",460,1,"Correct","1",222,0.277182144289591,"Weak","Experiment2"
"12436","0.9",466,1,"Incorrect","1",222,0.911710293223048,"Strong","Experiment2"
"12442","0.9",472,1,"Incorrect","1",222,0.935366474664213,"Strong","Experiment2"
"12446","0.1",476,1,"Correct","1",222,0.105574873016504,"Strong","Experiment2"
"12450","0.1",480,0,"Correct","1",222,0.097863663799848,"Strong","Experiment2"
"12451","0.3",481,1,"Correct","1",222,0.233801087975677,"Weak","Experiment2"
"12454","0.3",484,1,"Incorrect","1",222,0.256936706671076,"Weak","Experiment2"
"12455","0.9",485,1,"Incorrect","1",222,0.916353456340657,"Strong","Experiment2"
"12457","0.9",487,1,"Incorrect","1",222,0.896136215460842,"Strong","Experiment2"
"12462","0.9",492,1,"Incorrect","1",222,0.911549014763892,"Strong","Experiment2"
"12463","0.9",493,1,"Incorrect","1",222,0.888792389113868,"Strong","Experiment2"
"12468","0.9",498,1,"Incorrect","1",222,0.87634715640367,"Strong","Experiment2"
"12475","0.1",505,1,"Correct","1",222,0.111245759916362,"Strong","Experiment2"
"12476","0.7",506,1,"Incorrect","1",222,0.783275788869633,"Weak","Experiment2"
"12481","0.1",511,1,"Correct","1",222,0.134901074573672,"Strong","Experiment2"
"12483","0.7",513,1,"Incorrect","1",222,0.749477663104727,"Weak","Experiment2"
"12484","0.7",514,1,"Incorrect","1",222,0.763721476792789,"Weak","Experiment2"
"12486","0.7",516,1,"Incorrect","1",222,0.751029958746872,"Weak","Experiment2"
"12488","0.1",518,0,"Correct","1",222,0.128249597601127,"Strong","Experiment2"
"12491","0.9",521,1,"Incorrect","1",222,0.899454029351831,"Strong","Experiment2"
"12493","0.7",523,1,"Incorrect","1",222,0.73228065690315,"Weak","Experiment2"
"12494","0.1",524,0,"Correct","1",222,0.121926080550742,"Strong","Experiment2"
"12495","0.5",525,1,"Incorrect","1",222,0.508244231694774,"Flat","Experiment2"
"12501","0.5",531,1,"Correct","1",222,0.491850640860001,"Flat","Experiment2"
"12504","0.9",534,1,"Incorrect","1",222,0.88598334359169,"Strong","Experiment2"
"12506","0.7",536,1,"Incorrect","1",222,0.713999427358719,"Weak","Experiment2"
"12510","0.7",540,0,"Incorrect","1",222,0.730767113988784,"Weak","Experiment2"
"12514","0.5",544,1,"Correct","1",222,0.492564076113591,"Flat","Experiment2"
"12521","0.7",551,1,"Incorrect","1",222,0.712523669718595,"Weak","Experiment2"
"12525","0.7",555,1,"Incorrect","1",222,0.703759521117109,"Weak","Experiment2"
"12526","0.3",556,1,"Correct","1",222,0.305264330878134,"Weak","Experiment2"
"12530","0.7",560,1,"Incorrect","1",222,0.694024507077302,"Weak","Experiment2"
"12535","0.3",565,1,"Correct","1",222,0.297643472329021,"Weak","Experiment2"
"12537","0.9",567,1,"Incorrect","1",222,0.918638034920612,"Strong","Experiment2"
"12781","0.1",241,1,"Correct","1",223,0.11481825219321,"Strong","Experiment2"
"12789","0.7",249,0,"Incorrect","1",223,0.684293252965094,"Weak","Experiment2"
"12791","0.1",251,1,"Incorrect","1",223,0.109588433584402,"Strong","Experiment2"
"12795","0.5",255,1,"Incorrect","1",223,0.488288692672712,"Flat","Experiment2"
"12799","0.9",259,0,"Incorrect","1",223,0.893472505725464,"Strong","Experiment2"
"12800","0.5",260,0,"Correct","1",223,0.518975913568304,"Flat","Experiment2"
"12801","0.3",261,1,"Correct","1",223,0.302134790967056,"Weak","Experiment2"
"12814","0.9",274,1,"Incorrect","1",223,0.898324691342862,"Strong","Experiment2"
"12815","0.5",275,1,"Incorrect","1",223,0.520560000804679,"Flat","Experiment2"
"12821","0.7",281,0,"Correct","1",223,0.711150775788827,"Weak","Experiment2"
"12827","0.3",287,1,"Correct","1",223,0.321038996354928,"Weak","Experiment2"
"12828","0.9",288,0,"Incorrect","1",223,0.890485573569701,"Strong","Experiment2"
"12829","0.3",289,1,"Correct","1",223,0.316262678714305,"Weak","Experiment2"
"12836","0.1",296,0,"Correct","1",223,0.119137112160679,"Strong","Experiment2"
"12841","0.9",301,0,"Incorrect","1",223,0.886101622682295,"Strong","Experiment2"
"12846","0.9",306,0,"Incorrect","1",223,0.900973467148432,"Strong","Experiment2"
"12847","0.1",307,0,"Correct","1",223,0.112430933917278,"Strong","Experiment2"
"12849","0.7",309,0,"Incorrect","1",223,0.68844257836837,"Weak","Experiment2"
"12855","0.5",315,0,"Correct","1",223,0.503430037748313,"Flat","Experiment2"
"12859","0.1",319,0,"Correct","1",223,0.119685909377667,"Strong","Experiment2"
"12861","0.5",321,0,"Incorrect","1",223,0.504059836682575,"Flat","Experiment2"
"12862","0.9",322,1,"Incorrect","1",223,0.882094740097272,"Strong","Experiment2"
"12863","0.5",323,1,"Correct","1",223,0.487452541676306,"Flat","Experiment2"
"12865","0.7",325,1,"Correct","1",223,0.678200145302758,"Weak","Experiment2"
"12868","0.3",328,1,"Incorrect","1",223,0.282003964083879,"Weak","Experiment2"
"12869","0.1",329,0,"Correct","1",223,0.127158981245131,"Strong","Experiment2"
"12874","0.5",334,1,"Incorrect","1",223,0.526943895362314,"Flat","Experiment2"
"12879","0.1",339,0,"Correct","1",223,0.123403464326304,"Strong","Experiment2"
"12880","0.9",340,0,"Incorrect","1",223,0.878432493766849,"Strong","Experiment2"
"12883","0.7",343,1,"Correct","1",223,0.668110095948437,"Weak","Experiment2"
"12884","0.1",344,1,"Incorrect","1",223,0.0925247342829748,"Strong","Experiment2"
"12891","0.7",351,0,"Correct","1",223,0.730396403574106,"Weak","Experiment2"
"12892","0.5",352,0,"Incorrect","1",223,0.504050606134481,"Flat","Experiment2"
"12894","0.7",354,0,"Correct","1",223,0.658170163188278,"Weak","Experiment2"
"12897","0.3",357,1,"Incorrect","1",223,0.351621886365392,"Weak","Experiment2"
"12898","0.5",358,0,"Correct","1",223,0.473741193616713,"Flat","Experiment2"
"12899","0.3",359,0,"Correct","1",223,0.280470205363276,"Weak","Experiment2"
"12912","0.3",372,1,"Incorrect","1",223,0.272186790451056,"Weak","Experiment2"
"12914","0.9",374,1,"Correct","1",223,0.914156260757247,"Strong","Experiment2"
"12915","0.7",375,0,"Incorrect","1",223,0.731862719370295,"Weak","Experiment2"
"12917","0.7",377,0,"Incorrect","1",223,0.720974295045737,"Weak","Experiment2"
"12918","0.5",378,1,"Correct","1",223,0.503235980013279,"Flat","Experiment2"
"12926","0.3",386,1,"Correct","1",223,0.326232090901013,"Weak","Experiment2"
"12929","0.3",389,1,"Correct","1",223,0.289752134711898,"Weak","Experiment2"
"12933","0.9",393,1,"Incorrect","1",223,0.894073293288097,"Strong","Experiment2"
"12934","0.9",394,0,"Incorrect","1",223,0.880771550847995,"Strong","Experiment2"
"12935","0.5",395,1,"Incorrect","1",223,0.54025029208372,"Flat","Experiment2"
"12936","0.3",396,1,"Correct","1",223,0.321378512026174,"Weak","Experiment2"
"12939","0.5",399,0,"Correct","1",223,0.48935844389424,"Flat","Experiment2"
"12940","0.1",400,0,"Incorrect","1",223,0.092263631239739,"Strong","Experiment2"
"12942","0.3",402,1,"Incorrect","1",223,0.316597143177728,"Weak","Experiment2"
"12944","0.5",404,0,"Correct","1",223,0.517922077770411,"Flat","Experiment2"
"12946","0.7",406,0,"Incorrect","1",223,0.718805412962057,"Weak","Experiment2"
"12952","0.1",412,1,"Incorrect","1",223,0.126513334943416,"Strong","Experiment2"
"12956","0.7",416,0,"Incorrect","1",223,0.692753245729244,"Weak","Experiment2"
"12961","0.1",421,0,"Correct","1",223,0.085601489840658,"Strong","Experiment2"
"12968","0.5",428,0,"Incorrect","1",223,0.47631231759101,"Flat","Experiment2"
"12977","0.1",437,0,"Correct","1",223,0.0770748016155828,"Strong","Experiment2"
"12981","0.5",441,0,"Correct","1",223,0.512218810477449,"Flat","Experiment2"
"12982","0.3",442,0,"Correct","1",223,0.303589764891424,"Weak","Experiment2"
"12983","0.5",443,1,"Incorrect","1",223,0.530774107892456,"Flat","Experiment2"
"12986","0.9",446,0,"Incorrect","1",223,0.889452809848871,"Strong","Experiment2"
"12998","0.7",458,0,"Incorrect","1",223,0.712453880540639,"Weak","Experiment2"
"13002","0.9",462,1,"Incorrect","1",223,0.93265213699513,"Strong","Experiment2"
"13008","0.1",468,0,"Incorrect","1",223,0.0800151505721524,"Strong","Experiment2"
"13011","0.5",471,0,"Correct","1",223,0.477122583050067,"Flat","Experiment2"
"13012","0.9",472,0,"Correct","1",223,0.922348019129223,"Strong","Experiment2"
"13013","0.9",473,1,"Incorrect","1",223,0.908625614173501,"Strong","Experiment2"
"13014","0.1",474,1,"Incorrect","1",223,0.111450555865149,"Strong","Experiment2"
"13017","0.1",477,1,"Correct","1",223,0.108158972022107,"Strong","Experiment2"
"13018","0.1",478,0,"Correct","1",223,0.106549816710988,"Strong","Experiment2"
"13021","0.1",481,0,"Correct","1",223,0.104892633139049,"Strong","Experiment2"
"13022","0.9",482,0,"Incorrect","1",223,0.895035398091389,"Strong","Experiment2"
"13026","0.3",486,0,"Incorrect","1",223,0.298145785158522,"Weak","Experiment2"
"13029","0.7",489,1,"Incorrect","1",223,0.714077883524296,"Weak","Experiment2"
"13039","0.3",499,1,"Correct","1",223,0.296545943582631,"Weak","Experiment2"
"13040","0.3",500,0,"Correct","1",223,0.28934033917684,"Weak","Experiment2"
"13041","0.5",501,1,"Correct","1",223,0.478672029520983,"Flat","Experiment2"
"13047","0.7",507,0,"Incorrect","1",223,0.714964375770083,"Weak","Experiment2"
"13054","0.3",514,1,"Incorrect","1",223,0.292134025910103,"Weak","Experiment2"
"13060","0.9",520,1,"Incorrect","1",223,0.911051894189353,"Strong","Experiment2"
"13065","0.9",525,0,"Incorrect","1",223,0.900524859692514,"Strong","Experiment2"
"13066","0.7",526,0,"Correct","1",223,0.720711784036083,"Weak","Experiment2"
"13070","0.9",530,1,"Incorrect","1",223,0.905536056185238,"Strong","Experiment2"
"13072","0.3",532,0,"Incorrect","1",223,0.295672640290833,"Weak","Experiment2"
"13073","0.3",533,0,"Correct","1",223,0.291273715351168,"Weak","Experiment2"
"13077","0.3",537,1,"Correct","1",223,0.286940236239043,"Weak","Experiment2"
"13078","0.1",538,0,"Correct","1",223,0.10790958565614,"Strong","Experiment2"
"13082","0.9",542,0,"Incorrect","1",223,0.893695859362732,"Strong","Experiment2"
"13083","0.7",543,1,"Correct","1",223,0.725677190742142,"Weak","Experiment2"
"13084","0.7",544,1,"Correct","1",223,0.71488079277525,"Weak","Experiment2"
"13086","0.9",546,1,"Correct","1",223,0.880399732266362,"Strong","Experiment2"
"13089","0.1",549,0,"Correct","1",223,0.101654790943381,"Strong","Experiment2"
"13091","0.5",551,0,"Correct","1",223,0.495683470030486,"Flat","Experiment2"
"13093","0.7",553,0,"Correct","1",223,0.714303948797893,"Weak","Experiment2"
"13097","0.1",557,0,"Correct","1",223,0.126863515246245,"Strong","Experiment2"
"13098","0.5",558,0,"Incorrect","1",223,0.504303266164973,"Flat","Experiment2"
"13100","0.7",560,0,"Correct","1",223,0.704245020235954,"Weak","Experiment2"
"13103","0.7",563,0,"Incorrect","1",223,0.703676758362628,"Weak","Experiment2"
"13105","0.3",565,0,"Incorrect","1",223,0.306792324061702,"Weak","Experiment2"
"13353","0.3",243,0,"Correct","1",224,0.365125356613997,"Weak","Experiment2"
"13362","0.1",252,1,"Correct","1",224,0.234255063572551,"Strong","Experiment2"
"13365","0.3",255,1,"Correct","1",224,0.3608911096358,"Weak","Experiment2"
"13366","0.1",256,0,"Correct","1",224,0.229178663716711,"Strong","Experiment2"
"13370","0.3",260,1,"Correct","1",224,0.361195380876777,"Weak","Experiment2"
"13373","0.9",263,1,"Incorrect","1",224,0.770760541259631,"Strong","Experiment2"
"13381","0.7",271,0,"Incorrect","1",224,0.641056345337102,"Weak","Experiment2"
"13385","0.3",275,1,"Correct","1",224,0.362402948434077,"Weak","Experiment2"
"13386","0.5",276,0,"Correct","1",224,0.500603283112095,"Flat","Experiment2"
"13390","0.7",280,0,"Incorrect","1",224,0.639552664783534,"Weak","Experiment2"
"13392","0.5",282,0,"Correct","1",224,0.497081443785497,"Flat","Experiment2"
"13394","0.7",284,0,"Incorrect","1",224,0.63610148523322,"Weak","Experiment2"
"13395","0.5",285,0,"Incorrect","1",224,0.497901907746735,"Flat","Experiment2"
"13396","0.5",286,0,"Incorrect","1",224,0.495215109650663,"Flat","Experiment2"
"13397","0.9",287,0,"Incorrect","1",224,0.781714416540647,"Strong","Experiment2"
"13399","0.1",289,1,"Correct","1",224,0.223511126037286,"Strong","Experiment2"
"13400","0.3",290,1,"Correct","1",224,0.355379586822531,"Weak","Experiment2"
"13401","0.3",291,0,"Correct","1",224,0.367331070924614,"Weak","Experiment2"
"13406","0.9",296,0,"Incorrect","1",224,0.77889460472453,"Strong","Experiment2"
"13407","0.5",297,0,"Correct","1",224,0.505600926890284,"Flat","Experiment2"
"13408","0.1",298,0,"Correct","1",224,0.221303217500567,"Strong","Experiment2"
"13410","0.9",300,1,"Incorrect","1",224,0.775907321333634,"Strong","Experiment2"
"13414","0.9",304,0,"Incorrect","1",224,0.783435077032517,"Strong","Experiment2"
"13419","0.3",309,0,"Correct","1",224,0.351554508316158,"Weak","Experiment2"
"13422","0.9",312,1,"Incorrect","1",224,0.77295219114994,"Strong","Experiment2"
"13441","0.3",331,1,"Correct","1",224,0.347770600507604,"Weak","Experiment2"
"13444","0.1",334,1,"Correct","1",224,0.211439023026506,"Strong","Experiment2"
"13447","0.9",337,0,"Incorrect","1",224,0.780959615122253,"Strong","Experiment2"
"13449","0.7",339,1,"Incorrect","1",224,0.655972579738184,"Weak","Experiment2"
"13450","0.9",340,0,"Incorrect","1",224,0.777950105280596,"Strong","Experiment2"
"13454","0.5",344,1,"Correct","1",224,0.504560181678772,"Flat","Experiment2"
"13455","0.5",345,0,"Correct","1",224,0.501837453939842,"Flat","Experiment2"
"13456","0.5",346,1,"Correct","1",224,0.500870581307271,"Flat","Experiment2"
"13457","0.3",347,0,"Correct","1",224,0.363377354289734,"Weak","Experiment2"
